Top_K,Level,Metrics_All,Metrics_Filtered,Excluded_Zero_Arc
3,5,"{'MRR': '0.70109', 'Hits@1': '0.57191', 'Hits@5': '0.87625', 'Hits@10': '0.91973', 'Hits@20': '0.93645', 'Hits@50': '0.94314', 'Hits@100': '0.94314', 'Hits@200': '0.94314'}","{'MRR': '0.72697', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.98734', 'Hits@50': '0.99578', 'Hits@100': '0.99578', 'Hits@200': '0.99578'}",62
3,6,"{'MRR': '0.70109', 'Hits@1': '0.57191', 'Hits@5': '0.87625', 'Hits@10': '0.91973', 'Hits@20': '0.93645', 'Hits@50': '0.94314', 'Hits@100': '0.94314', 'Hits@200': '0.94314'}","{'MRR': '0.72697', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.98734', 'Hits@50': '0.99578', 'Hits@100': '0.99578', 'Hits@200': '0.99578'}",62
5,0,"{'MRR': '0.70117', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.91639', 'Hits@20': '0.92642', 'Hits@50': '0.92977', 'Hits@100': '0.92977', 'Hits@200': '0.92977'}","{'MRR': '0.72306', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.94515', 'Hits@20': '0.95781', 'Hits@50': '0.96203', 'Hits@100': '0.96203', 'Hits@200': '0.96203'}",62
5,1,"{'MRR': '0.70477', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.93645', 'Hits@20': '0.95652', 'Hits@50': '0.95987', 'Hits@100': '0.95987', 'Hits@200': '0.95987'}","{'MRR': '0.72760', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.97046', 'Hits@20': '0.99578', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
5,2,"{'MRR': '0.70467', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.93311', 'Hits@20': '0.95318', 'Hits@50': '0.95987', 'Hits@100': '0.95987', 'Hits@200': '0.95987'}","{'MRR': '0.72748', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
5,3,"{'MRR': '0.70467', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.93311', 'Hits@20': '0.95318', 'Hits@50': '0.95987', 'Hits@100': '0.95987', 'Hits@200': '0.95987'}","{'MRR': '0.72748', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
5,4,"{'MRR': '0.70467', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.93311', 'Hits@20': '0.95318', 'Hits@50': '0.95987', 'Hits@100': '0.95987', 'Hits@200': '0.95987'}","{'MRR': '0.72748', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
5,5,"{'MRR': '0.70467', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.93311', 'Hits@20': '0.95318', 'Hits@50': '0.95987', 'Hits@100': '0.95987', 'Hits@200': '0.95987'}","{'MRR': '0.72748', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
5,6,"{'MRR': '0.70467', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.93311', 'Hits@20': '0.95318', 'Hits@50': '0.95987', 'Hits@100': '0.95987', 'Hits@200': '0.95987'}","{'MRR': '0.72748', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
10,0,"{'MRR': '0.70760', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.97659', 'Hits@50': '0.97993', 'Hits@100': '0.97993', 'Hits@200': '0.97993'}","{'MRR': '0.72663', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.98734', 'Hits@50': '0.99156', 'Hits@100': '0.99156', 'Hits@200': '0.99156'}",62
10,1,"{'MRR': '0.70809', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.97993', 'Hits@50': '0.98662', 'Hits@100': '0.98662', 'Hits@200': '0.98662'}","{'MRR': '0.72725', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
10,2,"{'MRR': '0.70805', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.97993', 'Hits@50': '0.98662', 'Hits@100': '0.98662', 'Hits@200': '0.98662'}","{'MRR': '0.72721', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
10,3,"{'MRR': '0.70805', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.97993', 'Hits@50': '0.98662', 'Hits@100': '0.98662', 'Hits@200': '0.98662'}","{'MRR': '0.72721', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
10,4,"{'MRR': '0.70805', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.97993', 'Hits@50': '0.98662', 'Hits@100': '0.98662', 'Hits@200': '0.98662'}","{'MRR': '0.72721', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
10,5,"{'MRR': '0.70805', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.97993', 'Hits@50': '0.98662', 'Hits@100': '0.98662', 'Hits@200': '0.98662'}","{'MRR': '0.72721', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
10,6,"{'MRR': '0.70805', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.97993', 'Hits@50': '0.98662', 'Hits@100': '0.98662', 'Hits@200': '0.98662'}","{'MRR': '0.72721', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
20,0,"{'MRR': '0.70829', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.98328', 'Hits@50': '0.98997', 'Hits@100': '0.98997', 'Hits@200': '0.98997'}","{'MRR': '0.72716', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
20,1,"{'MRR': '0.70828', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.98328', 'Hits@50': '0.98997', 'Hits@100': '0.98997', 'Hits@200': '0.98997'}","{'MRR': '0.72715', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
20,2,"{'MRR': '0.70828', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.98328', 'Hits@50': '0.98997', 'Hits@100': '0.98997', 'Hits@200': '0.98997'}","{'MRR': '0.72715', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
20,3,"{'MRR': '0.70828', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.98328', 'Hits@50': '0.98997', 'Hits@100': '0.98997', 'Hits@200': '0.98997'}","{'MRR': '0.72715', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
20,4,"{'MRR': '0.70828', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.98328', 'Hits@50': '0.98997', 'Hits@100': '0.98997', 'Hits@200': '0.98997'}","{'MRR': '0.72715', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
20,5,"{'MRR': '0.70828', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.98328', 'Hits@50': '0.98997', 'Hits@100': '0.98997', 'Hits@200': '0.98997'}","{'MRR': '0.72715', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
20,6,"{'MRR': '0.70828', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.98328', 'Hits@50': '0.98997', 'Hits@100': '0.98997', 'Hits@200': '0.98997'}","{'MRR': '0.72715', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
50,0,"{'MRR': '0.70868', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.98328', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}","{'MRR': '0.72714', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
50,1,"{'MRR': '0.70868', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.98328', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}","{'MRR': '0.72714', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
50,2,"{'MRR': '0.70868', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.98328', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}","{'MRR': '0.72714', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
50,3,"{'MRR': '0.70868', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.98328', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}","{'MRR': '0.72714', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
50,4,"{'MRR': '0.70868', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.98328', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}","{'MRR': '0.72714', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
50,5,"{'MRR': '0.70868', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.98328', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}","{'MRR': '0.72714', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
50,6,"{'MRR': '0.70868', 'Hits@1': '0.57191', 'Hits@5': '0.88963', 'Hits@10': '0.95987', 'Hits@20': '0.98328', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}","{'MRR': '0.72714', 'Hits@1': '0.59072', 'Hits@5': '0.91139', 'Hits@10': '0.96624', 'Hits@20': '0.99156', 'Hits@50': '1.00000', 'Hits@100': '1.00000', 'Hits@200': '1.00000'}",62
