Top_K,Level,Metrics_All,Metrics_Filtered,Excluded_Zero_Arc
3,5,"{'MRR': '0.62900', 'Hits@1': '0.51185', 'Hits@5': '0.78555', 'Hits@10': '0.85071', 'Hits@20': '0.88981', 'Hits@50': '0.92299', 'Hits@100': '0.93957', 'Hits@200': '0.94194'}","{'MRR': '0.64191', 'Hits@1': '0.52340', 'Hits@5': '0.80284', 'Hits@10': '0.88085', 'Hits@20': '0.92766', 'Hits@50': '0.96738', 'Hits@100': '0.98723', 'Hits@200': '0.99007'}",139
3,6,"{'MRR': '0.62900', 'Hits@1': '0.51185', 'Hits@5': '0.78555', 'Hits@10': '0.85071', 'Hits@20': '0.88981', 'Hits@50': '0.92299', 'Hits@100': '0.93957', 'Hits@200': '0.94194'}","{'MRR': '0.64191', 'Hits@1': '0.52340', 'Hits@5': '0.80284', 'Hits@10': '0.88085', 'Hits@20': '0.92766', 'Hits@50': '0.96738', 'Hits@100': '0.98723', 'Hits@200': '0.99007'}",139
5,0,"{'MRR': '0.62634', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.84360', 'Hits@20': '0.86611', 'Hits@50': '0.87678', 'Hits@100': '0.87796', 'Hits@200': '0.87915'}","{'MRR': '0.63517', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.85674', 'Hits@20': '0.88369', 'Hits@50': '0.89645', 'Hits@100': '0.89787', 'Hits@200': '0.89929'}",139
5,1,"{'MRR': '0.63055', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.86019', 'Hits@20': '0.89810', 'Hits@50': '0.92654', 'Hits@100': '0.94076', 'Hits@200': '0.94313'}","{'MRR': '0.64021', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.87660', 'Hits@20': '0.92199', 'Hits@50': '0.95603', 'Hits@100': '0.97305', 'Hits@200': '0.97589'}",139
5,2,"{'MRR': '0.63123', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.86374', 'Hits@20': '0.90166', 'Hits@50': '0.93602', 'Hits@100': '0.95261', 'Hits@200': '0.95498'}","{'MRR': '0.64102', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92624', 'Hits@50': '0.96738', 'Hits@100': '0.98723', 'Hits@200': '0.99007'}",139
5,3,"{'MRR': '0.63122', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.86374', 'Hits@20': '0.90166', 'Hits@50': '0.93602', 'Hits@100': '0.95261', 'Hits@200': '0.95498'}","{'MRR': '0.64102', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92624', 'Hits@50': '0.96738', 'Hits@100': '0.98723', 'Hits@200': '0.99007'}",139
5,4,"{'MRR': '0.63122', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.86374', 'Hits@20': '0.90166', 'Hits@50': '0.93602', 'Hits@100': '0.95261', 'Hits@200': '0.95498'}","{'MRR': '0.64102', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92624', 'Hits@50': '0.96738', 'Hits@100': '0.98723', 'Hits@200': '0.99007'}",139
5,5,"{'MRR': '0.63122', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.86374', 'Hits@20': '0.90166', 'Hits@50': '0.93602', 'Hits@100': '0.95261', 'Hits@200': '0.95498'}","{'MRR': '0.64102', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92624', 'Hits@50': '0.96738', 'Hits@100': '0.98723', 'Hits@200': '0.99007'}",139
5,6,"{'MRR': '0.63122', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.86374', 'Hits@20': '0.90166', 'Hits@50': '0.93602', 'Hits@100': '0.95261', 'Hits@200': '0.95498'}","{'MRR': '0.64102', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.92624', 'Hits@50': '0.96738', 'Hits@100': '0.98723', 'Hits@200': '0.99007'}",139
10,0,"{'MRR': '0.63240', 'Hits@1': '0.51185', 'Hits@5': '0.78910', 'Hits@10': '0.88389', 'Hits@20': '0.91588', 'Hits@50': '0.93246', 'Hits@100': '0.93365', 'Hits@200': '0.93483'}","{'MRR': '0.63925', 'Hits@1': '0.52340', 'Hits@5': '0.79149', 'Hits@10': '0.88085', 'Hits@20': '0.91915', 'Hits@50': '0.93901', 'Hits@100': '0.94043', 'Hits@200': '0.94184'}",139
