Top_K,Level,Metrics_All,Metrics_Filtered,Excluded_Zero_Arc
3,5,"{'MRR': '0.51868', 'Hits@1': '0.42140', 'Hits@5': '0.63880', 'Hits@10': '0.71572', 'Hits@20': '0.79599', 'Hits@50': '0.84281', 'Hits@100': '0.86288', 'Hits@200': '0.89967'}","{'MRR': '0.52427', 'Hits@1': '0.41350', 'Hits@5': '0.65823', 'Hits@10': '0.75527', 'Hits@20': '0.85654', 'Hits@50': '0.91561', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
3,6,"{'MRR': '0.51868', 'Hits@1': '0.42140', 'Hits@5': '0.63880', 'Hits@10': '0.71572', 'Hits@20': '0.79599', 'Hits@50': '0.84281', 'Hits@100': '0.86288', 'Hits@200': '0.89967'}","{'MRR': '0.52427', 'Hits@1': '0.41350', 'Hits@5': '0.65823', 'Hits@10': '0.75527', 'Hits@20': '0.85654', 'Hits@50': '0.91561', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
5,0,"{'MRR': '0.51501', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.71906', 'Hits@20': '0.74916', 'Hits@50': '0.76923', 'Hits@100': '0.78930', 'Hits@200': '0.78930'}","{'MRR': '0.51669', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.74684', 'Hits@20': '0.78481', 'Hits@50': '0.81013', 'Hits@100': '0.83544', 'Hits@200': '0.83544'}",62
5,1,"{'MRR': '0.51995', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.79933', 'Hits@50': '0.84950', 'Hits@100': '0.86622', 'Hits@200': '0.90301'}","{'MRR': '0.52292', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.75105', 'Hits@20': '0.84810', 'Hits@50': '0.91139', 'Hits@100': '0.93249', 'Hits@200': '0.97890'}",62
5,2,"{'MRR': '0.52001', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.71906', 'Hits@20': '0.80268', 'Hits@50': '0.85284', 'Hits@100': '0.87291', 'Hits@200': '0.90970'}","{'MRR': '0.52299', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.74684', 'Hits@20': '0.85232', 'Hits@50': '0.91561', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
5,3,"{'MRR': '0.52001', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.71906', 'Hits@20': '0.80268', 'Hits@50': '0.85284', 'Hits@100': '0.87291', 'Hits@200': '0.90970'}","{'MRR': '0.52299', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.74684', 'Hits@20': '0.85232', 'Hits@50': '0.91561', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
5,4,"{'MRR': '0.52001', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.71906', 'Hits@20': '0.80268', 'Hits@50': '0.85284', 'Hits@100': '0.87291', 'Hits@200': '0.90970'}","{'MRR': '0.52299', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.74684', 'Hits@20': '0.85232', 'Hits@50': '0.91561', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
5,5,"{'MRR': '0.52001', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.71906', 'Hits@20': '0.80268', 'Hits@50': '0.85284', 'Hits@100': '0.87291', 'Hits@200': '0.90970'}","{'MRR': '0.52299', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.74684', 'Hits@20': '0.85232', 'Hits@50': '0.91561', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
5,6,"{'MRR': '0.52001', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.71906', 'Hits@20': '0.80268', 'Hits@50': '0.85284', 'Hits@100': '0.87291', 'Hits@200': '0.90970'}","{'MRR': '0.52299', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.74684', 'Hits@20': '0.85232', 'Hits@50': '0.91561', 'Hits@100': '0.94093', 'Hits@200': '0.98734'}",62
10,0,"{'MRR': '0.51984', 'Hits@1': '0.42140', 'Hits@5': '0.63545', 'Hits@10': '0.72241', 'Hits@20': '0.80268', 'Hits@50': '0.83278', 'Hits@100': '0.85619', 'Hits@200': '0.85953'}","{'MRR': '0.52101', 'Hits@1': '0.41350', 'Hits@5': '0.64135', 'Hits@10': '0.73840', 'Hits@20': '0.83966', 'Hits@50': '0.87764', 'Hits@100': '0.90717', 'Hits@200': '0.91139'}",62
