Top_K,Level,Metrics_All,Metrics_Filtered,Excluded_Zero_Arc
3,5,"{'MRR': '0.65361', 'Hits@1': '0.53199', 'Hits@5': '0.80806', 'Hits@10': '0.86967', 'Hits@20': '0.90403', 'Hits@50': '0.93246', 'Hits@100': '0.93720', 'Hits@200': '0.94313'}","{'MRR': '0.66876', 'Hits@1': '0.54468', 'Hits@5': '0.82695', 'Hits@10': '0.90071', 'Hits@20': '0.94184', 'Hits@50': '0.97589', 'Hits@100': '0.98156', 'Hits@200': '0.98865'}",139
3,6,"{'MRR': '0.65361', 'Hits@1': '0.53199', 'Hits@5': '0.80806', 'Hits@10': '0.86967', 'Hits@20': '0.90403', 'Hits@50': '0.93246', 'Hits@100': '0.93720', 'Hits@200': '0.94313'}","{'MRR': '0.66876', 'Hits@1': '0.54468', 'Hits@5': '0.82695', 'Hits@10': '0.90071', 'Hits@20': '0.94184', 'Hits@50': '0.97589', 'Hits@100': '0.98156', 'Hits@200': '0.98865'}",139
5,0,"{'MRR': '0.65277', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.86493', 'Hits@20': '0.89336', 'Hits@50': '0.89573', 'Hits@100': '0.89929', 'Hits@200': '0.89929'}","{'MRR': '0.66393', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.87801', 'Hits@20': '0.91206', 'Hits@50': '0.91489', 'Hits@100': '0.91915', 'Hits@200': '0.91915'}",139
5,1,"{'MRR': '0.65653', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.88270', 'Hits@20': '0.91825', 'Hits@50': '0.94313', 'Hits@100': '0.94668', 'Hits@200': '0.95142'}","{'MRR': '0.66843', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94184', 'Hits@50': '0.97163', 'Hits@100': '0.97589', 'Hits@200': '0.98156'}",139
5,2,"{'MRR': '0.65692', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.88389', 'Hits@20': '0.92062', 'Hits@50': '0.94787', 'Hits@100': '0.95261', 'Hits@200': '0.95853'}","{'MRR': '0.66890', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.90071', 'Hits@20': '0.94468', 'Hits@50': '0.97730', 'Hits@100': '0.98298', 'Hits@200': '0.99007'}",139
5,3,"{'MRR': '0.65695', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.88389', 'Hits@20': '0.92062', 'Hits@50': '0.94905', 'Hits@100': '0.95379', 'Hits@200': '0.95972'}","{'MRR': '0.66894', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.90071', 'Hits@20': '0.94468', 'Hits@50': '0.97872', 'Hits@100': '0.98440', 'Hits@200': '0.99149'}",139
5,4,"{'MRR': '0.65695', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.88389', 'Hits@20': '0.92062', 'Hits@50': '0.94905', 'Hits@100': '0.95379', 'Hits@200': '0.95972'}","{'MRR': '0.66894', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.90071', 'Hits@20': '0.94468', 'Hits@50': '0.97872', 'Hits@100': '0.98440', 'Hits@200': '0.99149'}",139
5,5,"{'MRR': '0.65695', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.88389', 'Hits@20': '0.92062', 'Hits@50': '0.94905', 'Hits@100': '0.95379', 'Hits@200': '0.95972'}","{'MRR': '0.66894', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.90071', 'Hits@20': '0.94468', 'Hits@50': '0.97872', 'Hits@100': '0.98440', 'Hits@200': '0.99149'}",139
5,6,"{'MRR': '0.65695', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.88389', 'Hits@20': '0.92062', 'Hits@50': '0.94905', 'Hits@100': '0.95379', 'Hits@200': '0.95972'}","{'MRR': '0.66894', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.90071', 'Hits@20': '0.94468', 'Hits@50': '0.97872', 'Hits@100': '0.98440', 'Hits@200': '0.99149'}",139
10,0,"{'MRR': '0.65798', 'Hits@1': '0.53199', 'Hits@5': '0.81991', 'Hits@10': '0.89810', 'Hits@20': '0.93720', 'Hits@50': '0.94313', 'Hits@100': '0.94668', 'Hits@200': '0.94905'}","{'MRR': '0.66779', 'Hits@1': '0.54468', 'Hits@5': '0.82411', 'Hits@10': '0.89929', 'Hits@20': '0.94610', 'Hits@50': '0.95319', 'Hits@100': '0.95745', 'Hits@200': '0.96028'}",139
