Top_K,Level,Metrics_All,Metrics_Filtered,Excluded_Zero_Arc
3,5,"{'MRR': '0.61376', 'Hits@1': '0.49763', 'Hits@5': '0.75355', 'Hits@10': '0.82583', 'Hits@20': '0.87796', 'Hits@50': '0.91114', 'Hits@100': '0.92062', 'Hits@200': '0.92773'}","{'MRR': '0.63524', 'Hits@1': '0.51489', 'Hits@5': '0.77872', 'Hits@10': '0.86525', 'Hits@20': '0.92766', 'Hits@50': '0.96738', 'Hits@100': '0.97872', 'Hits@200': '0.98723'}",139
3,6,"{'MRR': '0.61376', 'Hits@1': '0.49763', 'Hits@5': '0.75355', 'Hits@10': '0.82583', 'Hits@20': '0.87796', 'Hits@50': '0.91114', 'Hits@100': '0.92062', 'Hits@200': '0.92773'}","{'MRR': '0.63524', 'Hits@1': '0.51489', 'Hits@5': '0.77872', 'Hits@10': '0.86525', 'Hits@20': '0.92766', 'Hits@50': '0.96738', 'Hits@100': '0.97872', 'Hits@200': '0.98723'}",139
5,0,"{'MRR': '0.61397', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.83175', 'Hits@20': '0.86374', 'Hits@50': '0.87559', 'Hits@100': '0.88152', 'Hits@200': '0.88152'}","{'MRR': '0.62989', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.84823', 'Hits@20': '0.88652', 'Hits@50': '0.90071', 'Hits@100': '0.90780', 'Hits@200': '0.90780'}",139
5,1,"{'MRR': '0.61761', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.84479', 'Hits@20': '0.89336', 'Hits@50': '0.92417', 'Hits@100': '0.93365', 'Hits@200': '0.93957'}","{'MRR': '0.63425', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.86383', 'Hits@20': '0.92199', 'Hits@50': '0.95887', 'Hits@100': '0.97021', 'Hits@200': '0.97730'}",139
5,2,"{'MRR': '0.61794', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.84597', 'Hits@20': '0.89692', 'Hits@50': '0.93009', 'Hits@100': '0.93957', 'Hits@200': '0.94668'}","{'MRR': '0.63465', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.86525', 'Hits@20': '0.92624', 'Hits@50': '0.96596', 'Hits@100': '0.97730', 'Hits@200': '0.98582'}",139
5,3,"{'MRR': '0.61800', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.84597', 'Hits@20': '0.89810', 'Hits@50': '0.93128', 'Hits@100': '0.94076', 'Hits@200': '0.94787'}","{'MRR': '0.63472', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.86525', 'Hits@20': '0.92766', 'Hits@50': '0.96738', 'Hits@100': '0.97872', 'Hits@200': '0.98723'}",139
5,4,"{'MRR': '0.61800', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.84597', 'Hits@20': '0.89810', 'Hits@50': '0.93128', 'Hits@100': '0.94076', 'Hits@200': '0.94787'}","{'MRR': '0.63472', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.86525', 'Hits@20': '0.92766', 'Hits@50': '0.96738', 'Hits@100': '0.97872', 'Hits@200': '0.98723'}",139
5,5,"{'MRR': '0.61800', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.84597', 'Hits@20': '0.89810', 'Hits@50': '0.93128', 'Hits@100': '0.94076', 'Hits@200': '0.94787'}","{'MRR': '0.63472', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.86525', 'Hits@20': '0.92766', 'Hits@50': '0.96738', 'Hits@100': '0.97872', 'Hits@200': '0.98723'}",139
5,6,"{'MRR': '0.61800', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.84597', 'Hits@20': '0.89810', 'Hits@50': '0.93128', 'Hits@100': '0.94076', 'Hits@200': '0.94787'}","{'MRR': '0.63472', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.86525', 'Hits@20': '0.92766', 'Hits@50': '0.96738', 'Hits@100': '0.97872', 'Hits@200': '0.98723'}",139
10,0,"{'MRR': '0.61765', 'Hits@1': '0.49763', 'Hits@5': '0.77251', 'Hits@10': '0.85190', 'Hits@20': '0.89692', 'Hits@50': '0.91114', 'Hits@100': '0.91943', 'Hits@200': '0.92062'}","{'MRR': '0.63264', 'Hits@1': '0.51489', 'Hits@5': '0.77730', 'Hits@10': '0.85957', 'Hits@20': '0.91348', 'Hits@50': '0.93050', 'Hits@100': '0.94043', 'Hits@200': '0.94184'}",139
